type,latitude,longitude,direction,mrm,id,jurisdiction,route,description,rtmp_url,ios_url,rtsp_url,image_url,active
Traffic Camera,38.859764,-77.051938,None,0,309becba-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,JEFF DAVIS AT 15TH ST SB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/8wapd5ret11ksr53py7u626rawv6qv4o,http://s13.us-east-1.skyvdn.com:1935/rtplive/8wapd5ret11ksr53py7u626rawv6qv4o/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/8wapd5ret11ksr53py7u626rawv6qv4o,https://images.skyvdn.com/thumbs/8wapd5ret11ksr53py7u626rawv6qv4o.flv.png,1
Traffic Camera,38.856072,-77.052174,None,0,309becbb-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,JEFF DAVIS AT 20TH ST,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/i2n5n5ky3cjsy6sv7cmv2yzgn2hx4r5f,http://s13.us-east-1.skyvdn.com:1935/rtplive/i2n5n5ky3cjsy6sv7cmv2yzgn2hx4r5f/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/i2n5n5ky3cjsy6sv7cmv2yzgn2hx4r5f,https://images.skyvdn.com/thumbs/i2n5n5ky3cjsy6sv7cmv2yzgn2hx4r5f.flv.png,1
Traffic Camera,38.853524,-77.052464,None,0,309becbc-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,JEFF DAVIS AT 23RD ST - CAM1,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/32u5ogp9u6yz923u46p6vjej352btnlr,http://s13.us-east-1.skyvdn.com:1935/rtplive/32u5ogp9u6yz923u46p6vjej352btnlr/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/32u5ogp9u6yz923u46p6vjej352btnlr,https://images.skyvdn.com/thumbs/32u5ogp9u6yz923u46p6vjej352btnlr.flv.png,1
Traffic Camera,38.853565,-77.052152,None,0,309becbd-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,JEFF DAVIS AT 23RD ST - CAM2,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/a5tyebj9s13sm49njfntfr2lwrm5sm42,http://s13.us-east-1.skyvdn.com:1935/rtplive/a5tyebj9s13sm49njfntfr2lwrm5sm42/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/a5tyebj9s13sm49njfntfr2lwrm5sm42,https://images.skyvdn.com/thumbs/a5tyebj9s13sm49njfntfr2lwrm5sm42.flv.png,1
Traffic Camera,38.848377,-77.052968,None,0,309becbe-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,JEFF DAVIS AT 27TH ST,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/zmptn37z9rne949zcse5mdyama450sdj,http://s13.us-east-1.skyvdn.com:1935/rtplive/zmptn37z9rne949zcse5mdyama450sdj/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/zmptn37z9rne949zcse5mdyama450sdj,https://images.skyvdn.com/thumbs/zmptn37z9rne949zcse5mdyama450sdj.flv.png,1
Traffic Camera,38.899981,-77.07127,None,0,309becbf-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,KEY BRIDGE AT GW PARKWAY,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/48def6e2gkm562pnw6zrfh8k66tgjwgt,http://s13.us-east-1.skyvdn.com:1935/rtplive/48def6e2gkm562pnw6zrfh8k66tgjwgt/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/48def6e2gkm562pnw6zrfh8k66tgjwgt,https://images.skyvdn.com/thumbs/48def6e2gkm562pnw6zrfh8k66tgjwgt.flv.png,1
Traffic Camera,38.887478,-77.1621,None,0,309becc0-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,LEE HWY AT FAIRFAX DRIVE,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/d597vrf95bpartfugpix8267p55qoh3n,http://s13.us-east-1.skyvdn.com:1935/rtplive/d597vrf95bpartfugpix8267p55qoh3n/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/d597vrf95bpartfugpix8267p55qoh3n,https://images.skyvdn.com/thumbs/d597vrf95bpartfugpix8267p55qoh3n.flv.png,1
Traffic Camera,38.899025,-77.072166,None,0,309c13c0-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,LEE HWY AT FT. MYER DR.  (WB),rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/594mpxfpegw24t2nwvp9b4x5hvu8g07m,http://s13.us-east-1.skyvdn.com:1935/rtplive/594mpxfpegw24t2nwvp9b4x5hvu8g07m/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/594mpxfpegw24t2nwvp9b4x5hvu8g07m,https://images.skyvdn.com/thumbs/594mpxfpegw24t2nwvp9b4x5hvu8g07m.flv.png,1
Traffic Camera,38.894882,-77.09421,None,0,309c13c1-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,LEE HWY AT HIGHLAND ST.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/r5vadrsa95pt7rff5g49kx26sz6scjcj,http://s13.us-east-1.skyvdn.com:1935/rtplive/r5vadrsa95pt7rff5g49kx26sz6scjcj/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/r5vadrsa95pt7rff5g49kx26sz6scjcj,https://images.skyvdn.com/thumbs/r5vadrsa95pt7rff5g49kx26sz6scjcj.flv.png,1
Traffic Camera,38.896413,-77.12752,None,0,309c13c2-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,LEE HWY AT CULPEPPER ST,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/uq4tr5hvtct1fv8df5i54jm0yni0k0f5,http://s13.us-east-1.skyvdn.com:1935/rtplive/uq4tr5hvtct1fv8df5i54jm0yni0k0f5/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/uq4tr5hvtct1fv8df5i54jm0yni0k0f5,https://images.skyvdn.com/thumbs/uq4tr5hvtct1fv8df5i54jm0yni0k0f5.flv.png,1
Traffic Camera,38.895806,-77.096375,None,0,309c13c3-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,LEE HWY AT N KIRKWOOD ST,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/mkd85s31e4056pgsljp3pzg6juf94920,http://s13.us-east-1.skyvdn.com:1935/rtplive/mkd85s31e4056pgsljp3pzg6juf94920/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/mkd85s31e4056pgsljp3pzg6juf94920,https://images.skyvdn.com/thumbs/mkd85s31e4056pgsljp3pzg6juf94920.flv.png,1
Traffic Camera,38.897559,-77.12359,None,0,309c13c4-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,LEE HWY AT N. GLEBE RD.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/1xs4a5sge2479r8f849r41mi62hgytl6,http://s13.us-east-1.skyvdn.com:1935/rtplive/1xs4a5sge2479r8f849r41mi62hgytl6/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/1xs4a5sge2479r8f849r41mi62hgytl6,https://images.skyvdn.com/thumbs/1xs4a5sge2479r8f849r41mi62hgytl6.flv.png,1
Traffic Camera,38.896303,-77.13772,None,0,309c13c5-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,LEE HWY AT N. HARRISON ST.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/gp0teglaj39mt514rt1agtniaa5fmved,http://s13.us-east-1.skyvdn.com:1935/rtplive/gp0teglaj39mt514rt1agtniaa5fmved/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/gp0teglaj39mt514rt1agtniaa5fmved,https://images.skyvdn.com/thumbs/gp0teglaj39mt514rt1agtniaa5fmved.flv.png,1
Traffic Camera,38.899001,-77.07539,None,0,309c13c6-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,LEE HWY AT OAK ST. (WB),rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/sen4y4xerxtif5rr57q9lb668kj15d10,http://s13.us-east-1.skyvdn.com:1935/rtplive/sen4y4xerxtif5rr57q9lb668kj15d10/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/sen4y4xerxtif5rr57q9lb668kj15d10,https://images.skyvdn.com/thumbs/sen4y4xerxtif5rr57q9lb668kj15d10.flv.png,1
Traffic Camera,38.897398,-77.08058,None,0,309c13c7-5bb6-11e7-b5ce-0123456789ab,Arlington County,None,LEE HWY AT SCOTT ST. (WB),rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/248i6tdv9tp65068hlhrvhftfbv3bd50,http://s13.us-east-1.skyvdn.com:1935/rtplive/248i6tdv9tp65068hlhrvhftfbv3bd50/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/248i6tdv9tp65068hlhrvhftfbv3bd50,https://images.skyvdn.com/thumbs/248i6tdv9tp65068hlhrvhftfbv3bd50.flv.png,1
Traffic Camera,38.895935,-77.08651,None,0,5f6a3f50-5c7f-11e7-899a-0123456789ab,Arlington County,None,LEE HWY AT VEITCH,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/p5c3w7tva16xapv2ipf5nizquf3mm545,http://s13.us-east-1.skyvdn.com:1935/rtplive/p5c3w7tva16xapv2ipf5nizquf3mm545/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/p5c3w7tva16xapv2ipf5nizquf3mm545,https://images.skyvdn.com/thumbs/p5c3w7tva16xapv2ipf5nizquf3mm545.flv.png,1
Traffic Camera,38.8982,-77.0724,None,0,5f6a3f51-5c7f-11e7-899a-0123456789ab,Arlington County,None,LEE HWY EB AT FT MYER DR,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/zhye2x4lx163uy4krds595ze449zdy7g,http://s13.us-east-1.skyvdn.com:1935/rtplive/zhye2x4lx163uy4krds595ze449zdy7g/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/zhye2x4lx163uy4krds595ze449zdy7g,https://images.skyvdn.com/thumbs/zhye2x4lx163uy4krds595ze449zdy7g.flv.png,1
Traffic Camera,38.89835,-77.0737,None,0,5f6a3f52-5c7f-11e7-899a-0123456789ab,Arlington County,None,LEE HWY EB AT NASH ST,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/5z26k5xgiej98919ey4ggkgtrx1e4gl1,http://s13.us-east-1.skyvdn.com:1935/rtplive/5z26k5xgiej98919ey4ggkgtrx1e4gl1/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/5z26k5xgiej98919ey4ggkgtrx1e4gl1,https://images.skyvdn.com/thumbs/5z26k5xgiej98919ey4ggkgtrx1e4gl1.flv.png,1
Traffic Camera,38.882078,-77.11582,None,0,5f6a3f53-5c7f-11e7-899a-0123456789ab,Arlington County,None,N. GLEBE RD. AT N. FAIRFAX DR.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/vi51merpyft8k65k60u30ebfijb5pg37,http://s13.us-east-1.skyvdn.com:1935/rtplive/vi51merpyft8k65k60u30ebfijb5pg37/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/vi51merpyft8k65k60u30ebfijb5pg37,https://images.skyvdn.com/thumbs/vi51merpyft8k65k60u30ebfijb5pg37.flv.png,1
Traffic Camera,38.89898,-77.07076,None,0,5f6a3f54-5c7f-11e7-899a-0123456789ab,Arlington County,None,LEE HWY AT LYNN ST (WB),rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/p64to8wkvns88pryw5rg3gtbn22v1yn6,http://s13.us-east-1.skyvdn.com:1935/rtplive/p64to8wkvns88pryw5rg3gtbn22v1yn6/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/p64to8wkvns88pryw5rg3gtbn22v1yn6,https://images.skyvdn.com/thumbs/p64to8wkvns88pryw5rg3gtbn22v1yn6.flv.png,1
Traffic Camera,38.885394,-77.11716,None,0,5f6a3f55-5c7f-11e7-899a-0123456789ab,Arlington County,None,N. GLEBE ROAD AT WASHINGTON BLVD,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/u6p6nr6f96t226pl8v206f2bd33f9d5f,http://s13.us-east-1.skyvdn.com:1935/rtplive/u6p6nr6f96t226pl8v206f2bd33f9d5f/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/u6p6nr6f96t226pl8v206f2bd33f9d5f,https://images.skyvdn.com/thumbs/u6p6nr6f96t226pl8v206f2bd33f9d5f.flv.png,1
Traffic Camera,38.898877,-77.11942,None,0,5f6a3f56-5c7f-11e7-899a-0123456789ab,Arlington County,None,OLD DOMINION DR AT WAKEFIELD ST.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/mh3e1t4ho0fdhk7ogs35m2g1d1f7ege5,http://s13.us-east-1.skyvdn.com:1935/rtplive/mh3e1t4ho0fdhk7ogs35m2g1d1f7ege5/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/mh3e1t4ho0fdhk7ogs35m2g1d1f7ege5,https://images.skyvdn.com/thumbs/mh3e1t4ho0fdhk7ogs35m2g1d1f7ege5.flv.png,1
Traffic Camera,38.845352,-77.05296,None,0,5f6a3f57-5c7f-11e7-899a-0123456789ab,Arlington County,None,RT 1 AT 33RD ST.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/qbti5r42pi9q1s91b4rbftylm167g252,http://s13.us-east-1.skyvdn.com:1935/rtplive/qbti5r42pi9q1s91b4rbftylm167g252/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/qbti5r42pi9q1s91b4rbftylm167g252,https://images.skyvdn.com/thumbs/qbti5r42pi9q1s91b4rbftylm167g252.flv.png,1
Traffic Camera,38.842612,-77.05264,None,0,c41cc000-db4e-11e7-b8ce-0123456789ab,Arlington County,US-1,RT 1 AT GLEBE RD.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/95g74do2gxumg4ufh6wg741p6l66wz6e,http://s13.us-east-1.skyvdn.com:1935/rtplive/95g74do2gxumg4ufh6wg741p6l66wz6e/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/95g74do2gxumg4ufh6wg741p6l66wz6e,https://images.skyvdn.com/thumbs/95g74do2gxumg4ufh6wg741p6l66wz6e.flv.png,1
Traffic Camera,38.866192,-77.12841,None,0,5f6a3f59-5c7f-11e7-899a-0123456789ab,Arlington County,None,RT 50 AT CARLIN SPRINGS,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/83umi8jts5khivhbdjifwaaa4lzsvfp4,http://s13.us-east-1.skyvdn.com:1935/rtplive/83umi8jts5khivhbdjifwaaa4lzsvfp4/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/83umi8jts5khivhbdjifwaaa4lzsvfp4,https://images.skyvdn.com/thumbs/83umi8jts5khivhbdjifwaaa4lzsvfp4.flv.png,1
Traffic Camera,38.89042,-77.156414,None,0,5f6a3f5a-5c7f-11e7-899a-0123456789ab,Arlington County,None,"LEE HWY AT SYCAMORE ST	",rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/6yo5t4m8o401yjpwf1t66pu1agnt8ryj,http://s13.us-east-1.skyvdn.com:1935/rtplive/6yo5t4m8o401yjpwf1t66pu1agnt8ryj/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/6yo5t4m8o401yjpwf1t66pu1agnt8ryj,https://images.skyvdn.com/thumbs/6yo5t4m8o401yjpwf1t66pu1agnt8ryj.flv.png,1
Traffic Camera,38.903088,-77.127131,None,0,5f6a6660-5c7f-11e7-899a-0123456789ab,Arlington County,None,OLD DOMINION DR AT 26TH ST,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/ek1fgteg533ijh5pjrfm6r2nio5ft1fg,http://s13.us-east-1.skyvdn.com:1935/rtplive/ek1fgteg533ijh5pjrfm6r2nio5ft1fg/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/ek1fgteg533ijh5pjrfm6r2nio5ft1fg,https://images.skyvdn.com/thumbs/ek1fgteg533ijh5pjrfm6r2nio5ft1fg.flv.png,0
Traffic Camera,38.868556,-77.14676,None,0,5f6a6661-5c7f-11e7-899a-0123456789ab,Arlington County,None,RT 50 AT PATRICK HENRY DR.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/0wyvj6n16r826rz758qn5mf48ogpj1fp,http://s13.us-east-1.skyvdn.com:1935/rtplive/0wyvj6n16r826rz758qn5mf48ogpj1fp/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/0wyvj6n16r826rz758qn5mf48ogpj1fp,https://images.skyvdn.com/thumbs/0wyvj6n16r826rz758qn5mf48ogpj1fp.flv.png,1
Traffic Camera,38.899704,-77.098451,None,0,5f6a6662-5c7f-11e7-899a-0123456789ab,Arlington County,None,LORCOM LANE AT FILLMORE ST,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/ygo2u5t4739ftaohh6spy2xggt0fknhd,http://s13.us-east-1.skyvdn.com:1935/rtplive/ygo2u5t4739ftaohh6spy2xggt0fknhd/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/ygo2u5t4739ftaohh6spy2xggt0fknhd,https://images.skyvdn.com/thumbs/ygo2u5t4739ftaohh6spy2xggt0fknhd.flv.png,1
Traffic Camera,38.859556,-77.09164,None,0,5f6a6663-5c7f-11e7-899a-0123456789ab,Arlington County,None,S. GLEBE RD. AT 12TH ST.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/4b6ere21fsi6w9muztf6klsb81syvdvp,http://s13.us-east-1.skyvdn.com:1935/rtplive/4b6ere21fsi6w9muztf6klsb81syvdvp/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/4b6ere21fsi6w9muztf6klsb81syvdvp,https://images.skyvdn.com/thumbs/4b6ere21fsi6w9muztf6klsb81syvdvp.flv.png,1
Traffic Camera,38.842769,-77.05474,None,0,5f6a6664-5c7f-11e7-899a-0123456789ab,Arlington County,None,S. GLEBE RD. AT EADS ST.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/ue5zw6e5sg4ae6l5mh6gj4eyf18pnfb7,http://s13.us-east-1.skyvdn.com:1935/rtplive/ue5zw6e5sg4ae6l5mh6gj4eyf18pnfb7/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/ue5zw6e5sg4ae6l5mh6gj4eyf18pnfb7,https://images.skyvdn.com/thumbs/ue5zw6e5sg4ae6l5mh6gj4eyf18pnfb7.flv.png,1
Traffic Camera,38.896024,-77.104417,None,0,5f6a6665-5c7f-11e7-899a-0123456789ab,Arlington County,None,LEE HWY AT MONROE ST,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/kt67zpgy0yu3228kllsgzmd5rj1s466b,http://s13.us-east-1.skyvdn.com:1935/rtplive/kt67zpgy0yu3228kllsgzmd5rj1s466b/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/kt67zpgy0yu3228kllsgzmd5rj1s466b,https://images.skyvdn.com/thumbs/kt67zpgy0yu3228kllsgzmd5rj1s466b.flv.png,1
Traffic Camera,38.851712,-77.08549,None,0,5f6a6666-5c7f-11e7-899a-0123456789ab,Arlington County,None,S. GLEBE RD. AT SHIRLINGTON RD.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/m69y4i64e6b2zm515ed74p284dnywdxt,http://s13.us-east-1.skyvdn.com:1935/rtplive/m69y4i64e6b2zm515ed74p284dnywdxt/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/m69y4i64e6b2zm515ed74p284dnywdxt,https://images.skyvdn.com/thumbs/m69y4i64e6b2zm515ed74p284dnywdxt.flv.png,1
Traffic Camera,38.855145,-77.08851,None,0,5f6a6667-5c7f-11e7-899a-0123456789ab,Arlington County,None,S. GLEBE RD. AT WALTER REED DR,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/t8r5666oo26293me2ajymbngw2mfqokf,http://s13.us-east-1.skyvdn.com:1935/rtplive/t8r5666oo26293me2ajymbngw2mfqokf/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/t8r5666oo26293me2ajymbngw2mfqokf,https://images.skyvdn.com/thumbs/t8r5666oo26293me2ajymbngw2mfqokf.flv.png,1
Traffic Camera,38.84296,-77.0857,None,0,5f6a6668-5c7f-11e7-899a-0123456789ab,Arlington County,None,SHIRLINGTON RD. AT ARLINGTON MILL,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/opct66yoe6sn6vp0cppmp3v5hy4wwuw3,http://s13.us-east-1.skyvdn.com:1935/rtplive/opct66yoe6sn6vp0cppmp3v5hy4wwuw3/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/opct66yoe6sn6vp0cppmp3v5hy4wwuw3,https://images.skyvdn.com/thumbs/opct66yoe6sn6vp0cppmp3v5hy4wwuw3.flv.png,1
Traffic Camera,38.840733,-77.08597,None,0,5f6a6669-5c7f-11e7-899a-0123456789ab,Arlington County,None,SHIRLINGTON RD. AT CAMPBELL ST.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/fem45ddaf5ifdgms91mxsvkos5e5p86s,http://s13.us-east-1.skyvdn.com:1935/rtplive/fem45ddaf5ifdgms91mxsvkos5e5p86s/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/fem45ddaf5ifdgms91mxsvkos5e5p86s,https://images.skyvdn.com/thumbs/fem45ddaf5ifdgms91mxsvkos5e5p86s.flv.png,1
Traffic Camera,38.884623,-77.15603,None,0,5f6a666a-5c7f-11e7-899a-0123456789ab,Arlington County,None,SYCAMORE ST. AT 19TH ST.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/5megep2m5o9v4yih4n8leioe6f7z5d52,http://s13.us-east-1.skyvdn.com:1935/rtplive/5megep2m5o9v4yih4n8leioe6f7z5d52/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/5megep2m5o9v4yih4n8leioe6f7z5d52,https://images.skyvdn.com/thumbs/5megep2m5o9v4yih4n8leioe6f7z5d52.flv.png,1
Traffic Camera,38.896191,-77.099742,None,0,5f6a666b-5c7f-11e7-899a-0123456789ab,Arlington County,None,LEE HWY AT I-66 ON RAMP,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/t1pc534pbxu14n49v0wam1tgh2hdkc5k,http://s13.us-east-1.skyvdn.com:1935/rtplive/t1pc534pbxu14n49v0wam1tgh2hdkc5k/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/t1pc534pbxu14n49v0wam1tgh2hdkc5k,https://images.skyvdn.com/thumbs/t1pc534pbxu14n49v0wam1tgh2hdkc5k.flv.png,1
Traffic Camera,38.870648,-77.100746,None,0,5f6a666c-5c7f-11e7-899a-0123456789ab,Arlington County,None,US-50 AT GLEBE RD,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/2umf2vg4agfmbgwwxyumoknf46ypx2pt,http://s13.us-east-1.skyvdn.com:1935/rtplive/2umf2vg4agfmbgwwxyumoknf46ypx2pt/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/2umf2vg4agfmbgwwxyumoknf46ypx2pt,https://images.skyvdn.com/thumbs/2umf2vg4agfmbgwwxyumoknf46ypx2pt.flv.png,1
Traffic Camera,38.880037,-77.11389,None,0,2100,Arlington County,None,WILSON BLVD AT GLEBE RD.,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/f7vw5o9t5u6py1y47331trvnivtgn4gd,http://s13.us-east-1.skyvdn.com:1935/rtplive/f7vw5o9t5u6py1y47331trvnivtgn4gd/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/f7vw5o9t5u6py1y47331trvnivtgn4gd,https://images.skyvdn.com/thumbs/f7vw5o9t5u6py1y47331trvnivtgn4gd.flv.png,1
Traffic Camera,37.15262,-76.53636,WB,251.98,85212,Hampton Roads,I-64,I-64  /  MM 251.98  /  WB  /  1.5 Mi past Denbigh Blvd overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads835,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads835/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads835,https://images.skyvdn.com/thumbs/HamptonRoads835.flv.png,1
Traffic Camera,37.15807,-76.53979,WB,251.56,85221,Hampton Roads,I-64,I-64  /  MM 251.56  /  WB  /  2.0 Mi past Denbigh Blvd overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads836,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads836/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads836,https://images.skyvdn.com/thumbs/HamptonRoads836.flv.png,1
Traffic Camera,37.16048,-76.54213,EB,251.38,85232,Hampton Roads,I-64,I-64  /  MM 251.38  /  EB  /  just past Industrial Park Dr,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads837,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads837/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads837,https://images.skyvdn.com/thumbs/HamptonRoads837.flv.png,1
Traffic Camera,37.16627,-76.54579,WB,250.96,85246,Hampton Roads,I-64,I-64  /  MM 250.96  /  WB  /  1.0 Mi before Ft Eustis Blvd,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads838,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads838/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads838,https://images.skyvdn.com/thumbs/HamptonRoads838.flv.png,1
Traffic Camera,37.17237,-76.55122,EB,250.4,85264,Hampton Roads,I-64,I-64  /  MM 250.4  /  EB  /  just past Exit 250B,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads839,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads839/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads839,https://images.skyvdn.com/thumbs/HamptonRoads839.flv.png,1
Traffic Camera,37.17488,-76.5521,EB,250.23,85281,Hampton Roads,I-64,I-64  /  MM 250.23  /  EB  /  AT Fort Eustis Blvd overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads840,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads840/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads840,https://images.skyvdn.com/thumbs/HamptonRoads840.flv.png,1
Traffic Camera,37.18247,-76.55521,WB,249.69,85293,Hampton Roads,I-64,I-64  /  MM 249.69  /  WB  /  0.6 Mi past Fort Eustis Blvd overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads841,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads841/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads841,https://images.skyvdn.com/thumbs/HamptonRoads841.flv.png,1
Traffic Camera,37.18979,-76.56133,EB,249.08,85310,Hampton Roads,I-64,I-64  /  MM 249.08  /  EB  /  1.0 Mi before Ft Eustis Blvd,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads842,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads842/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads842,https://images.skyvdn.com/thumbs/HamptonRoads842.flv.png,1
